job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source,posted_date,job_title_clean,company_name_clean,salary_min_lpa,salary_max_lpa,salary_avg_lpa,exp_min_years,exp_max_years,experience_level,primary_city,is_remote,is_hybrid,text_to_search,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_r,has_statistics,has_machine_learning,has_data_visualization,has_etl,has_pandas,has_numpy,has_scikit-learn,has_aws,has_azure,has_big_data,total_skills_mentioned,cleaned_at,days_since_scraped
Logistics Data Scientist,https://www.naukri.com/job-listings-logistics-data-scientist-applied-materials-india-private-limited-bengaluru-4-to-7-years-261125928923,Applied Materials,4-7 Yrs,Not Disclosed,Bengaluru,"data scientist, matlab, kubernetes, python, data mining, ai, logistics, databricks, Save",,data-scientist,bangalore,2025-12-04 12:28:35,Naukri,,Data Scientist,Applied Materials,,,,4.0,7.0,Mid Level (3-5 years),Bangalore,False,False," data scientist, matlab, kubernetes, python, data mining, ai, logistics, databricks, save",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
"Data Scientist, Python",https://www.naukri.com/job-listings-data-scientist-python-natwest-group-gurugram-bengaluru-6-to-11-years-011225502800,NatWest Markets,6-11 Yrs,Not Disclosed,"Gurugram, Bengaluru","Computer science, Logistic regression, Data analysis, Machine learning, Agile, Scrum, Business strategy, Analytics, Save",,data-scientist,bangalore,2025-12-04 12:28:45,Naukri,,Data Scientist,NatWest Markets,,,,6.0,11.0,Senior Level (5+ years),Bangalore,False,False," computer science, logistic regression, data analysis, machine learning, agile, scrum, business strategy, analytics, save",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
"Data Scientist, Python",https://www.naukri.com/job-listings-data-scientist-python-natwest-digital-services-india-pvt-ltd-gurugram-bengaluru-3-to-6-years-011225915917,Natwest Digitalx,3-6 Yrs,Not Disclosed,"Gurugram, Bengaluru","data scientist, python, data analysis, prototyping, mathematics, machine learning, sql, deep learning, Save",,data-scientist,bangalore,2025-12-04 12:28:46,Naukri,,Data Scientist,Natwest Digitalx,,,,3.0,6.0,Mid Level (3-5 years),Bangalore,False,False," data scientist, python, data analysis, prototyping, mathematics, machine learning, sql, deep learning, save",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-infosys-hyderabad-chennai-bengaluru-5-to-10-years-191125019495,Infosys,5-10 Yrs,10-20 Lacs PA,"Hyderabad, Chennai, Bengaluru","Data Science, Data Analytics, Machine Learning, Analytics, Machine, Data, Science, Save",,data-scientist,bangalore,2025-12-04 12:28:47,Naukri,,Data Scientist,Infosys,10.0,20.0,15.0,5.0,10.0,Mid Level (3-5 years),Bangalore,False,False," data science, data analytics, machine learning, analytics, machine, data, science, save",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Scientist- P,https://www.naukri.com/job-listings-data-scientist-p-puresoftware-bengaluru-7-to-12-years-011225501080,Puresoftware,7-12 Yrs,Not Disclosed,Bengaluru,"Computer vision, Automation, Product engineering, GIT, Analytical, Machine learning, Monitoring, SQL, Save",,data-scientist,bangalore,2025-12-04 12:28:47,Naukri,,Data Scientist,Puresoftware,,,,7.0,12.0,Senior Level (5+ years),Bangalore,False,False," computer vision, automation, product engineering, git, analytical, machine learning, monitoring, sql, save",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
"Staff Data Scientist I - Python, R & ML",https://www.naukri.com/job-listings-staff-data-scientist-i-python-r-ml-jda-software-bengaluru-5-to-12-years-241125504009,Blue Yonder,5-12 Yrs,Not Disclosed,Bengaluru,"Procurement, Supply chain, Data analysis, Supply chain management, Operations research, Process improvement, Consulting, Analytics, Save",,data-scientist,bangalore,2025-12-04 12:28:47,Naukri,,Data Scientist,Blue Yonder,,,,5.0,12.0,Mid Level (3-5 years),Bangalore,False,False," procurement, supply chain, data analysis, supply chain management, operations research, process improvement, consulting, analytics, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Urgent hiring For Data scientist - Bangalore,https://www.naukri.com/job-listings-urgent-hiring-for-data-scientist-bangalore-samridhi-bengaluru-3-to-8-years-011225006177,Samridhi Placements,3-8 Yrs,Not Disclosed,Bengaluru,"Data Science, Predictive Modeling, Machine Learning, Development And Deployment, Python, Statistical Modeling, Development, Machine, Save",,data-scientist,bangalore,2025-12-04 12:28:48,Naukri,,Data Scientist,Samridhi Placements,,,,3.0,8.0,Mid Level (3-5 years),Bangalore,False,False," data science, predictive modeling, machine learning, development and deployment, python, statistical modeling, development, machine, save",True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Job opportunity For Data Scientist position at Bangalore with MNC,https://www.naukri.com/job-listings-opportunity-for-data-scientist-position-at-bangalore-with-mnc-le-human-resources-solutions-bengaluru-5-to-10-years-271125032910,Le Human Resources Solutions,5-10 Yrs,Not Disclosed,Bengaluru,"Time Series, Python, Machine Learning Algorithms, Data Modeling, R programming, SQL, Programming, Machine, Save",,data-scientist,bangalore,2025-12-04 12:28:48,Naukri,,Data Scientist,Le Human Resources Solutions,,,,5.0,10.0,Mid Level (3-5 years),Bangalore,False,False," time series, python, machine learning algorithms, data modeling, r programming, sql, programming, machine, save",True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,2025-12-09 20:13:03,5
Data Scientist / ML Ops Engineer,https://www.naukri.com/job-listings-data-scientist-ml-ops-engineer-netapp-bengaluru-5-to-8-years-201125035110,NetApp,5-8 Yrs,Not Disclosed,Bengaluru,"continuous integration, kubernetes, vertex, scikit-learn, ci/cd, scalability, docker, containerization, Save",,data-scientist,bangalore,2025-12-04 12:28:48,Naukri,,Data Scientist,NetApp,,,,5.0,8.0,Mid Level (3-5 years),Bangalore,False,False," continuous integration, kubernetes, vertex, scikit-learn, ci/cd, scalability, docker, containerization, save",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2025-12-09 20:13:03,5
Data Scientist / Machine Learning,https://www.naukri.com/job-listings-data-scientist-machine-learning-infosys-limited-bengaluru-6-to-11-years-201125927484,Infosys,6-11 Yrs,Not Disclosed,Bengaluru,"data scientist, economics, data analytics, data science, mathematics, waterfall, marketing analytics, agile, Save",,data-scientist,bangalore,2025-12-04 12:28:49,Naukri,,Data Scientist,Infosys,,,,6.0,11.0,Senior Level (5+ years),Bangalore,False,False," data scientist, economics, data analytics, data science, mathematics, waterfall, marketing analytics, agile, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Scientist (5-10 Years),https://www.naukri.com/job-listings-data-scientist-5-10-years-le-human-resources-solutions-bengaluru-5-to-10-years-040425021270,LE HR Solutions,5-10 Yrs,30-35 Lacs PA,Bengaluru,"Data Science, Natural Language Processing, Computer Vision, Python, Pytorch, Time Series Analysis, Time Series, Deep Learning, Save",,data-scientist,bangalore,2025-12-04 12:28:49,Naukri,,Data Scientist,LE HR Solutions,30.0,35.0,32.5,5.0,10.0,Mid Level (3-5 years),Bangalore,False,False," data science, natural language processing, computer vision, python, pytorch, time series analysis, time series, deep learning, save",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-align-knowledge-centre-bengaluru-5-to-7-years-191125028816,TRAINZ,5-7 Yrs,Not Disclosed,Bengaluru,"MLOPS, Natural Language Processing, Machine Learning, Deep Learning, Python, Data Science, AZURE, Artificial Intelligence, Save",,data-scientist,bangalore,2025-12-04 12:28:50,Naukri,,Data Scientist,TRAINZ,,,,5.0,7.0,Mid Level (3-5 years),Bangalore,False,False," mlops, natural language processing, machine learning, deep learning, python, data science, azure, artificial intelligence, save",True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-venturesoft-bengaluru-5-to-10-years-011225503042,Venturesoft,5-10 Yrs,Not Disclosed,Bengaluru,"Computer science, Health insurance, Prototype, NoSQL, Machine learning, Agile, Natural language processing, Business intelligence, Save",,data-scientist,bangalore,2025-12-04 12:28:50,Naukri,,Data Scientist,Venturesoft,,,,5.0,10.0,Mid Level (3-5 years),Bangalore,False,False," computer science, health insurance, prototype, nosql, machine learning, agile, natural language processing, business intelligence, save",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
"Data Scientist-Snowflake, Python",https://www.naukri.com/job-listings-data-scientist-snowflake-python-photon-interactive-pvt-ltd-bengaluru-6-to-9-years-191125927517,Photon,6-9 Yrs,Not Disclosed,Bengaluru,"data scientist, s3, snowflake, python, data modeling, devops, aws, communication skills, Save",,data-scientist,bangalore,2025-12-04 12:28:51,Naukri,,Data Scientist,Photon,,,,6.0,9.0,Senior Level (5+ years),Bangalore,False,False," data scientist, s3, snowflake, python, data modeling, devops, aws, communication skills, save",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2025-12-09 20:13:03,5
"Data Scientist-Snowflake, Python - BLR",https://www.naukri.com/job-listings-data-scientist-snowflake-python-blr-photon-interactive-pvt-ltd-bengaluru-6-to-9-years-201125923051,Photon,6-9 Yrs,Not Disclosed,Bengaluru,"data scientist, s3, snowflake, python, data modeling, devops, aws, communication skills, Save",,data-scientist,bangalore,2025-12-04 12:28:51,Naukri,,Data Scientist,Photon,,,,6.0,9.0,Senior Level (5+ years),Bangalore,False,False," data scientist, s3, snowflake, python, data modeling, devops, aws, communication skills, save",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-great-learning-gurugram-bengaluru-4-to-9-years-241125002986,Great Learning,4-9 Yrs,Not Disclosed,"Gurugram, Bengaluru","python, presentation skills, artificial intelligence, sql, data science, natural language processing, huggingface, machine learning, Save",,data-scientist,bangalore,2025-12-04 12:29:03,Naukri,,Data Scientist,Great Learning,,,,4.0,9.0,Mid Level (3-5 years),Bangalore,False,False," python, presentation skills, artificial intelligence, sql, data science, natural language processing, huggingface, machine learning, save",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Data Scientist (Freelancer),https://www.naukri.com/job-listings-data-scientist-freelancer-soul-ai-bengaluru-2-to-6-years-261125912697,Soul Ai,2-6 Yrs,Not Disclosed,Bengaluru,"statistical modeling, kubernetes, continuous integration, python, natural language processing, scikit-learn, ci/cd, numpy, Save",,data-scientist,bangalore,2025-12-04 12:29:04,Naukri,,Data Scientist,Soul Ai,,,,2.0,6.0,Entry Level (0-2 years),Bangalore,False,False," statistical modeling, kubernetes, continuous integration, python, natural language processing, scikit-learn, ci/cd, numpy, save",True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,4,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-6-years-251125507480,Apptad,3-6 Yrs,Not Disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Data validation, Manager Quality Assurance, Data structures, data integrity, SDK, Business intelligence, Data mining, Analytics, Save",,data-scientist,bangalore,2025-12-04 12:29:04,Naukri,,Data Scientist,Apptad,,,,3.0,6.0,Mid Level (3-5 years),Bangalore,False,False," data validation, manager quality assurance, data structures, data integrity, sdk, business intelligence, data mining, analytics, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-incedo-technology-solutions-ltd-bengaluru-4-to-6-years-201125915793,Incedo,4-6 Yrs,Not Disclosed,Bengaluru,"data scientist, time series analysis, hive, python, data analysis, machine learning, sql, reinforcement learning, Save",,data-scientist,bangalore,2025-12-04 12:29:04,Naukri,,Data Scientist,Incedo,,,,4.0,6.0,Mid Level (3-5 years),Bangalore,False,False," data scientist, time series analysis, hive, python, data analysis, machine learning, sql, reinforcement learning, save",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-ikigai-labs-bengaluru-1-to-3-years-261125500383,Ikigai Labs,1-3 Yrs,Not Disclosed,Bengaluru,"Version control, Consulting, Reconciliation, Data processing, Data quality, Forecasting, Analytics, SQL, Save",,data-scientist,bangalore,2025-12-04 12:29:05,Naukri,,Data Scientist,Ikigai Labs,,,,1.0,3.0,Entry Level (0-2 years),Bangalore,False,False," version control, consulting, reconciliation, data processing, data quality, forecasting, analytics, sql, save",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Scientist,https://www.naukri.com/job-listings-data-scientist-ti-steps-hyderabad-chennai-bengaluru-4-to-9-years-261125023380,ti Steps,4-9 Yrs,6-12 Lacs PA,"Hyderabad, Chennai, Bengaluru","Artificial Intelligence, Time Series Analysis, Statistical Modeling, Machine Learning, Statistics, Data Science, Predictive Modeling, Time Series, Save",,data-scientist,bangalore,2025-12-04 12:29:05,Naukri,,Data Scientist,ti Steps,6.0,12.0,9.0,4.0,9.0,Mid Level (3-5 years),Bangalore,False,False," artificial intelligence, time series analysis, statistical modeling, machine learning, statistics, data science, predictive modeling, time series, save",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
"Data Scientist - AI/ML, Snowflake, Tableau",https://www.naukri.com/job-listings-data-scientist-ai-ml-snowflake-tableau-cisco-systems-india-private-limited-bengaluru-4-to-9-years-261125912388,Cisco,4-9 Yrs,Not Disclosed,Hybrid - Bengaluru,"data scientist, snowflake, python, neural networks, ai, machine learning, learning and development, artificial intelligence, Save",,data-scientist,bangalore,2025-12-04 12:29:05,Naukri,,Data Scientist,Cisco,,,,4.0,9.0,Mid Level (3-5 years),Bangalore,False,True," data scientist, snowflake, python, neural networks, ai, machine learning, learning and development, artificial intelligence, save",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
