job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source
Business Analyst,https://www.naukri.com/job-listings-business-analyst-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-12-years-210125504329,Photon,10-12 Yrs,Not Disclosed,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Business Analyst, Business analysis, Analytical, Banking, Agile, Business process mapping, UPS, Scrum, Save",N/A,business-analyst,mumbai,2025-12-04 12:35:10,Naukri
Planisware Business Analyst,https://www.naukri.com/job-listings-planisware-business-analyst-emagine-infotech-software-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-300725505601,Emagine Infotech Software,2-5 Yrs,Not Disclosed,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","financial analysis, forecasting, scenario planning, user stories, Usage, Planning, Finance, Analysis, Save",N/A,business-analyst,mumbai,2025-12-04 12:35:10,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-031225919530,Accenture,3-8 Yrs,Not Disclosed,Bengaluru,"business analyst, process mapping, project management, design, tim, research, Mapping, Analysis, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:25,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-gallagher-bengaluru-5-to-10-years-041225016256,Gallagher,5-10 Yrs,Not Disclosed,Hybrid - Bengaluru,"Business Analysis, SQL, Brd, Insurance Domain, FRD, DNS, Analysis, Insurance, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:25,Naukri
FPDS - Business Analyst Tax,https://www.naukri.com/job-listings-fpds-business-analyst-tax-abb-india-limited-bengaluru-7-to-12-years-031225927543,ABB,7-12 Yrs,Not Disclosed,Bengaluru,"system design, sap s hana, central finance, data flow, finance, erp, sap, data analytics, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:25,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-021225920048,Accenture,3-8 Yrs,Not Disclosed,Bengaluru,"business analyst, business models, project management, business processes, microsoft azure, analytical skills, research, strategic planning, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:25,Naukri
FPDS - Business Analyst P2P,https://www.naukri.com/job-listings-fpds-business-analyst-p2p-abb-india-limited-bengaluru-5-to-10-years-031225927541,ABB,5-10 Yrs,Not Disclosed,Bengaluru,"system design, sap s hana, central finance, data flow, finance, erp, sap, data analytics, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:26,Naukri
Business Analyst TV & Entertainment Domain,https://www.naukri.com/job-listings-business-analyst-tv-entertainment-domain-varite-bengaluru-0-to-6-years-031225501735,Varite,0-6 Yrs,Not Disclosed,Bengaluru,"IT services, Content management, Staffing, Analytical, Digital marketing, Gaming, Operations, Information technology, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:26,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-021225920401,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"business analyst, project management, business processes, microsoft azure, business analysis, analytical skills, research, strategic planning, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:26,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-021225920025,Accenture,3-8 Yrs,Not Disclosed,Bengaluru,"business analyst, project management, business processes, microsoft azure, business analysis, analytical skills, research, banking, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:27,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-021225920311,Accenture,3-8 Yrs,Not Disclosed,Bengaluru,"business analyst, business models, project management, pr, business processes, microsoft azure, cl, analytical skills, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:27,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-trukker-technologies-bengaluru-3-to-6-years-201125035605,Trukker Technologies,3-6 Yrs,9-13 Lacs PA,Bengaluru,"Business Analytics, Management Reporting, Business Intelligence, Power Bi, Reporting Tools, MIS Reporting, Power Bi Reports, Business Reporting, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:27,Naukri
Business Analyst L3,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-bengaluru-3-to-5-years-031225927271,Wipro,3-5 Yrs,Not Disclosed,Bengaluru,"project management, change request, mdg, sap master data governance, rfp, charts, client engagement, test cases, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:27,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225927124,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"project management, payments, business solutions, business analysis, business architecture, gap analysis, documentation, togaf, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:28,Naukri
Business Analyst - Loan IQ,https://www.naukri.com/job-listings-business-analyst-loan-iq-bnp-paribas-india-solutions-pvt-ltd-bengaluru-5-to-8-years-021225921175,BNP Paribas,5-8 Yrs,Not Disclosed,Bengaluru,"business analyst, insurance, ux, scrum master, sprint, user stories, accounting, project manager, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:29,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-craft-silicon-bangalore-bengaluru-2-to-5-years-021225007686,Craft Silicon,2-5 Yrs,Not Disclosed,Bangalore/Bengaluru,"LOS, Business Analysis, Gap Analysis, LMS, Lending, Brd, FSD, Requirement Gathering, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:29,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-altisource-business-solutions-pvt-ltd-bengaluru-3-to-8-years-021225501109,Altisource,3-8 Yrs,Not Disclosed,Bengaluru,"Data analysis, Automation, Business analysis, Reconciliation, Billing, Business intelligence, Operations, SQL, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:30,Naukri
Business Analyst with RSS POS BOS,https://www.naukri.com/job-listings-business-analyst-with-rss-pos-bos-cgi-bengaluru-7-to-12-years-031225033129,CGI,7-12 Yrs,15-18 Lacs PA,Hybrid - Bengaluru,"Point of sales, Business Analyst, BOS, retail site system, payment terminal system, RSS, POS, back office system, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:30,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-tekskills-bengaluru-5-to-10-years-021225028487,Tekskills india pvt ltd,5-10 Yrs,Not Disclosed,Bengaluru,"PMO, Business Analyst, SAP S4 Hana, Implementation, Business Analytics, PMO Management, Business Analysis, SAP S Hana, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:30,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-cloudxtreme-hyderabad-chennai-bengaluru-6-to-8-years-031225031663,Cloudxtreme,6-8 Yrs,Not Disclosed,"Hyderabad, Chennai, Bengaluru","Cyber Security, Vulnerability Management, Business Analysis, Bpmn, Data Analysis, DAST, Power Bi, SAST, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:31,Naukri
"Business Analyst XML, JSON",https://www.naukri.com/job-listings-business-analyst-xml-json-anlage-infotech-bengaluru-6-to-10-years-241125001759,One of the big 4's.,6-10 Yrs,Not Disclosed,Bengaluru,"Brd, User Stories, FRD, Business Analysis, Gap Analysis, Wireframing, Business Analytics, Use Cases, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:31,Naukri
Peoplesoft Business Analyst,https://www.naukri.com/job-listings-peoplesoft-business-analyst-capgemini-hyderabad-pune-bengaluru-4-to-9-years-031225032099,Capgemini,4-9 Yrs,Not Disclosed,"Hybrid - Hyderabad, Pune, Bengaluru","Billing, Accounts Receivable, Peoplesoft Business Analyst, PS Query, SQL, Accounting, Query, PeopleSoft, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:31,Naukri
Business Analyst L4,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-bengaluru-5-to-8-years-271125925339,Wipro,5-8 Yrs,Not Disclosed,Bengaluru,"python, retail banking, project management, charts, client engagement, test cases, business analysis, change request, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:44,Naukri
Business Analyst L4,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-bengaluru-5-to-8-years-271125925193,Wipro,5-8 Yrs,Not Disclosed,Bengaluru,"engineering management, retail banking, project management, charts, client engagement, test cases, business analysis, change request, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:45,Naukri
Business Analyst L4,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-bengaluru-5-to-8-years-271125926155,Wipro,5-8 Yrs,Not Disclosed,Bengaluru,"delivery management, project management, charts, client engagement, test cases, business analysis, change request, rfis, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:45,Naukri
Business Analyst BPCE ES Dataverse Team,https://www.naukri.com/job-listings-business-analyst-bpce-es-dataverse-team-emagine-infotech-software-private-limited-bengaluru-1-to-4-years-281125504311,Emagine Infotech Software,1-4 Yrs,Not Disclosed,Bengaluru,"concepts, bi, data warehousing, finance, communication skills, Warehouse, Data, Business analysis, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:45,Naukri
Business Analyst L5,https://www.naukri.com/job-listings-business-analyst-l5-wipro-limited-bengaluru-8-to-10-years-271125925797,Wipro,8-10 Yrs,Not Disclosed,Bengaluru,"downstream, retail banking, project management, charts, client engagement, test cases, business analysis, change request, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:45,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-7-to-12-years-011225932479,Accenture,7-12 Yrs,Not Disclosed,Bengaluru,"business analysis, business requirement analysis, requirement analysis, process modeling, agile methodology, project management, gap analysis, documentation, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:46,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225928329,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"confluence, pharmacovigilance, business requirement analysis, requirement analysis, jira, fda, project management, test management, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:46,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225928328,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"confluence, pharmacovigilance, business requirement analysis, requirement analysis, jira, fda, project management, test management, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:46,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-011225928550,Accenture,5-10 Yrs,Not Disclosed,Bengaluru,"business process modeling, business analysis, business process analysis, guidewire, requirement analysis, project management, documentation, system design, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:47,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225932889,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"swagger, postman, uml, flow charts, api, continuous integration, user support, sequence diagrams, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:47,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225932338,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"swagger, postman, uml, flow charts, api, continuous integration, user support, sequence diagrams, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:47,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225931213,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"swagger, postman, uml, flow charts, api, continuous integration, sequence diagrams, performance tuning, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:47,Naukri
Murex Business Analyst - Reconciliation,https://www.naukri.com/job-listings-murex-business-analyst-reconciliation-luxoft-india-llp-bengaluru-3-to-5-years-031225922078,Luxoft,3-5 Yrs,Not Disclosed,Bengaluru,"business analyst, automation, testing, system configuration, business analysis, reconciliation, Configuration, Murex, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:48,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225931332,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"swagger, postman, uml, flow charts, api, continuous integration, user support, sequence diagrams, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:48,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-011225930299,Accenture,1-4 Yrs,Not Disclosed,Bengaluru,"swagger, postman, uml, flow charts, api, continuous integration, sequence diagrams, performance tuning, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:48,Naukri
Murex Front-Office Business Analyst,https://www.naukri.com/job-listings-murex-front-office-business-analyst-luxoft-india-llp-bengaluru-5-to-10-years-031225921550,Luxoft,5-10 Yrs,Not Disclosed,Bengaluru,"business analyst, ledger, balance sheet, confluence, data analysis, variance analysis, market data, accounting, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:48,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-cloudxtreme-chennai-bengaluru-10-to-19-years-031225029975,Cloudxtreme,10-19 Yrs,15-20 Lacs PA,"Chennai, Bengaluru","Two Factor Authentication OR Passwordless, Business Analyst, Api Integration, Microsoft Entra, API, Integration, Authentication, Microsoft, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:49,Naukri
Murex Front-Office Business Analyst,https://www.naukri.com/job-listings-murex-front-office-business-analyst-luxoft-india-llp-bengaluru-7-to-9-years-031225921556,Luxoft,7-9 Yrs,Not Disclosed,Bengaluru,"debugging, ledger, balance sheet, confluence, data analysis, variance analysis, market data, accounting, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:49,Naukri
Business Analyst - Authentication Services,https://www.naukri.com/job-listings-business-analyst-authentication-services-cloudxtreme-chennai-bengaluru-10-to-19-years-031225031151,Cloudxtreme,10-19 Yrs,Not Disclosed,"Chennai, Bengaluru","IAM, API, Authentication Services, Business Analysis, AUDIT, Compliance, Problem Solving, End User Support, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:49,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-15-to-20-years-011225928735,Accenture,15-20 Yrs,Not Disclosed,Bengaluru,"openlink endur, agile testing, emission, waterfall, agile, project management, automation testing, functional analysis, Save",N/A,business-analyst,bangalore,2025-12-04 12:35:50,Naukri
Business Analyst,https://www.naukri.com/job-listings-business-analyst-coverfox-mumbai-bengaluru-1-to-3-years-271125019102,Coverfox,1-3 Yrs,12-22 Lacs PA,"Mumbai, Bengaluru","Business Analysis, Competitor Analysis, Business Research, Excel, Reporting And Analysis, Dashboard Development, Powerpoint, Strategic Planning, Save",N/A,business-analyst,bangalore,2025-12-04 12:36:01,Naukri
"Business Analyst, Multi-Channel Commerce Fulfillment",https://www.naukri.com/job-listings-business-analyst-multi-channel-commerce-fulfillment-amazon-development-centre-india-pvt-ltd-bengaluru-1-to-8-years-261125502575,Amazon,1-8 Yrs,Not Disclosed,Bengaluru,"Executive leadership, Data analysis, Business Analyst, Financial analysis, Analytical, data visualization, Entrepreneur, Operations, Save",N/A,business-analyst,bangalore,2025-12-04 12:36:01,Naukri
